Variant,Score,ScoreDiff,Probability,Generation
C,1.25,-0.25,0.00656082462135,97623
C,1.25,-0.1,0.0422072504131,97624
C,1.25,-0.1,0.0422072504131,97625
C,1.25,-0.1,0.0422072504131,97626
C,1.25,-0.25,0.00656082462135,97627
C,1.25,-0.25,0.00656082462135,97628
C,1.25,-0.25,0.00656082462135,97629
C,1.25,-0.1,0.0422072504131,97630
C,1.25,-0.1,0.0422072504131,97631
C,1.25,-0.1,0.0422072504131,97632
C,1.25,-0.1,0.0422072504131,97633
C,1.25,-0.25,0.00656082462135,97634
C,1.25,-0.25,0.00656082462135,97635
C,1.25,-0.25,0.00656082462135,97636
C,1.25,-0.1,0.0422072504131,97637
C,1.25,-0.25,0.00656082462135,97638
C,1.25,-0.1,0.0422072504131,97639
C,1.25,-0.25,0.00656082462135,97640
C,1.25,-0.25,0.00656082462135,97641
C,1.25,-0.1,0.0422072504131,97642
C,1.25,-0.1,0.0422072504131,97643
C,1.25,-0.1,0.0422072504131,97644
C,1.25,-0.1,0.0422072504131,97645
C,1.25,-0.25,0.00656082462135,97646
C,1.25,-0.25,0.00656082462135,97647
C,1.25,-0.25,0.00656082462135,97648
C,1.25,-0.25,0.00656082462135,97649
C,1.25,-0.1,0.0422072504131,97650
C,1.25,-0.25,0.00656082462135,97651
C,1.25,-0.25,0.00656082462135,97652
C,1.25,-0.1,0.0422072504131,97653
C,1.25,-0.1,0.0422072504131,97654
C,1.25,-0.1,0.0422072504131,97655
C,1.25,-0.25,0.00656082462135,97656
C,1.25,-0.25,0.00656082462135,97657
C,1.25,-0.1,0.0422072504131,97658
C,1.25,-0.1,0.0422072504131,97659
C,1.25,-0.1,0.0422072504131,97660
C,1.25,-0.1,0.0422072504131,97661
C,1.25,-0.25,0.00656082462135,97662
C,1.25,-0.1,0.0422072504131,97663
C,1.25,-0.1,0.0422072504131,97664
C,1.25,-0.1,0.0422072504131,97665
C,1.25,-0.25,0.00656082462135,97666
C,1.25,-0.25,0.00656082462135,97667
C,1.25,-0.1,0.0422072504131,97668
B,1.15,0.0,0.0422072504131,97669
B,1.15,-0.15,0.0209871613723,97670
B,1.15,0.1,0.18932421675,97671
B,1.15,0.1,0.18932421675,97672
B,1.15,0.1,0.18932421675,97673
B,1.15,-0.15,0.0209871613723,97674
B,1.15,-0.15,0.0209871613723,97675
B,1.15,-0.15,0.0209871613723,97676
B,1.15,-0.15,0.0209871613723,97677
B,1.15,-0.15,0.0209871613723,97678
C,1.25,0.0,0.18932421675,97679
C,1.25,-0.1,0.0422072504131,97680
C,1.25,-0.25,0.00656082462135,97681
C,1.25,-0.25,0.00656082462135,97682
C,1.25,-0.25,0.00656082462135,97683
C,1.25,-0.1,0.0422072504131,97684
C,1.25,-0.25,0.00656082462135,97685
C,1.25,-0.1,0.0422072504131,97686
C,1.25,-0.1,0.0422072504131,97687
C,1.25,-0.25,0.00656082462135,97688
C,1.25,-0.25,0.00656082462135,97689
C,1.25,-0.1,0.0422072504131,97690
C,1.25,-0.1,0.0422072504131,97691
C,1.25,-0.1,0.0422072504131,97692
C,1.25,-0.25,0.00656082462135,97693
C,1.25,-0.1,0.0422072504131,97694
C,1.25,-0.25,0.00656082462135,97695
C,1.25,-0.1,0.0422072504131,97696
C,1.25,-0.1,0.0422072504131,97697
C,1.25,-0.1,0.0422072504131,97698
C,1.25,-0.25,0.00656082462135,97699
C,1.25,-0.1,0.0422072504131,97700
C,1.25,-0.1,0.0422072504131,97701
C,1.25,-0.1,0.0422072504131,97702
C,1.25,-0.25,0.00656082462135,97703
C,1.25,-0.25,0.00656082462135,97704
C,1.25,-0.1,0.0422072504131,97705
C,1.25,-0.25,0.00656082462135,97706
C,1.25,-0.1,0.0422072504131,97707
C,1.25,-0.25,0.00656082462135,97708
C,1.25,-0.1,0.0422072504131,97709
C,1.25,-0.25,0.00656082462135,97710
C,1.25,-0.1,0.0422072504131,97711
C,1.25,-0.1,0.0422072504131,97712
C,1.25,-0.25,0.00656082462135,97713
C,1.25,-0.25,0.00656082462135,97714
B,1.15,0.0,0.0422072504131,97715
B,1.15,0.1,0.18932421675,97716
B,1.15,-0.15,0.0209871613723,97717
C,1.25,0.0,0.18932421675,97718
C,1.25,-0.1,0.0422072504131,97719
C,1.25,-0.1,0.0422072504131,97720
C,1.25,-0.1,0.0422072504131,97721
C,1.25,-0.25,0.00656082462135,97722
C,1.25,-0.1,0.0422072504131,97723
C,1.25,-0.25,0.00656082462135,97724
C,1.25,-0.25,0.00656082462135,97725
C,1.25,-0.1,0.0422072504131,97726
C,1.25,-0.25,0.00656082462135,97727
C,1.25,-0.25,0.00656082462135,97728
C,1.25,-0.25,0.00656082462135,97729
B,1.15,0.0,0.0422072504131,97730
B,1.15,0.1,0.18932421675,97731
B,1.15,-0.15,0.0209871613723,97732
B,1.15,-0.15,0.0209871613723,97733
B,1.15,-0.15,0.0209871613723,97734
B,1.15,-0.15,0.0209871613723,97735
B,1.15,-0.15,0.0209871613723,97736
B,1.15,-0.15,0.0209871613723,97737
B,1.15,-0.15,0.0209871613723,97738
A,1,0,0.0209871613723,97739
A,1,0.25,0.364198927758,97740
A,1,0.15,0.259725641869,97741
A,1,0.15,0.259725641869,97742
A,1,0.15,0.259725641869,97743
A,1,0.25,0.364198927758,97744
C,1.25,0.0,0.364198927758,97745
C,1.25,-0.1,0.0422072504131,97746
C,1.25,-0.25,0.00656082462135,97747
C,1.25,-0.1,0.0422072504131,97748
C,1.25,-0.1,0.0422072504131,97749
C,1.25,-0.25,0.00656082462135,97750
C,1.25,-0.25,0.00656082462135,97751
C,1.25,-0.1,0.0422072504131,97752
C,1.25,-0.25,0.00656082462135,97753
C,1.25,-0.1,0.0422072504131,97754
C,1.25,-0.1,0.0422072504131,97755
C,1.25,-0.25,0.00656082462135,97756
C,1.25,-0.25,0.00656082462135,97757
C,1.25,-0.1,0.0422072504131,97758
C,1.25,-0.25,0.00656082462135,97759
C,1.25,-0.25,0.00656082462135,97760
C,1.25,-0.1,0.0422072504131,97761
C,1.25,-0.1,0.0422072504131,97762
C,1.25,-0.1,0.0422072504131,97763
C,1.25,-0.25,0.00656082462135,97764
C,1.25,-0.25,0.00656082462135,97765
C,1.25,-0.25,0.00656082462135,97766
C,1.25,-0.1,0.0422072504131,97767
C,1.25,-0.1,0.0422072504131,97768
C,1.25,-0.1,0.0422072504131,97769
C,1.25,-0.1,0.0422072504131,97770
C,1.25,-0.1,0.0422072504131,97771
C,1.25,-0.1,0.0422072504131,97772
C,1.25,-0.1,0.0422072504131,97773
C,1.25,-0.1,0.0422072504131,97774
C,1.25,-0.25,0.00656082462135,97775
C,1.25,-0.1,0.0422072504131,97776
C,1.25,-0.25,0.00656082462135,97777
C,1.25,-0.1,0.0422072504131,97778
C,1.25,-0.25,0.00656082462135,97779
C,1.25,-0.25,0.00656082462135,97780
C,1.25,-0.25,0.00656082462135,97781
C,1.25,-0.1,0.0422072504131,97782
C,1.25,-0.25,0.00656082462135,97783
C,1.25,-0.1,0.0422072504131,97784
C,1.25,-0.25,0.00656082462135,97785
C,1.25,-0.25,0.00656082462135,97786
C,1.25,-0.1,0.0422072504131,97787
C,1.25,-0.25,0.00656082462135,97788
C,1.25,-0.25,0.00656082462135,97789
C,1.25,-0.25,0.00656082462135,97790
C,1.25,-0.1,0.0422072504131,97791
C,1.25,-0.25,0.00656082462135,97792
C,1.25,-0.1,0.0422072504131,97793
C,1.25,-0.25,0.00656082462135,97794
A,1,0,0.00656082462135,97795
A,1,0.15,0.259725641869,97796
A,1,0.15,0.259725641869,97797
A,1,0.15,0.259725641869,97798
B,1.15,0.0,0.259725641869,97799
B,1.15,0.1,0.18932421675,97800
B,1.15,-0.15,0.0209871613723,97801
B,1.15,0.1,0.18932421675,97802
B,1.15,0.1,0.18932421675,97803
B,1.15,0.1,0.18932421675,97804
B,1.15,-0.15,0.0209871613723,97805
B,1.15,0.1,0.18932421675,97806
B,1.15,0.1,0.18932421675,97807
B,1.15,-0.15,0.0209871613723,97808
B,1.15,-0.15,0.0209871613723,97809
B,1.15,-0.15,0.0209871613723,97810
B,1.15,0.1,0.18932421675,97811
B,1.15,0.1,0.18932421675,97812
C,1.25,0.0,0.18932421675,97813
C,1.25,-0.1,0.0422072504131,97814
C,1.25,-0.1,0.0422072504131,97815
C,1.25,-0.25,0.00656082462135,97816
C,1.25,-0.25,0.00656082462135,97817
C,1.25,-0.25,0.00656082462135,97818
C,1.25,-0.1,0.0422072504131,97819
C,1.25,-0.1,0.0422072504131,97820
C,1.25,-0.1,0.0422072504131,97821
C,1.25,-0.1,0.0422072504131,97822
C,1.25,-0.25,0.00656082462135,97823
C,1.25,-0.1,0.0422072504131,97824
C,1.25,-0.1,0.0422072504131,97825
C,1.25,-0.1,0.0422072504131,97826
C,1.25,-0.25,0.00656082462135,97827
C,1.25,-0.1,0.0422072504131,97828
C,1.25,-0.1,0.0422072504131,97829
C,1.25,-0.1,0.0422072504131,97830
C,1.25,-0.1,0.0422072504131,97831
A,1,0,0.00656082462135,97832
A,1,0.25,0.364198927758,97833
A,1,0.25,0.364198927758,97834
A,1,0.15,0.259725641869,97835
A,1,0.15,0.259725641869,97836
A,1,0.15,0.259725641869,97837
C,1.25,0.0,0.364198927758,97838
C,1.25,-0.25,0.00656082462135,97839
C,1.25,-0.25,0.00656082462135,97840
C,1.25,-0.25,0.00656082462135,97841
C,1.25,-0.1,0.0422072504131,97842
C,1.25,-0.25,0.00656082462135,97843
C,1.25,-0.1,0.0422072504131,97844
C,1.25,-0.25,0.00656082462135,97845
C,1.25,-0.1,0.0422072504131,97846
C,1.25,-0.1,0.0422072504131,97847
C,1.25,-0.25,0.00656082462135,97848
B,1.15,0.0,0.0422072504131,97849
C,1.25,0.0,0.18932421675,97850
C,1.25,-0.1,0.0422072504131,97851
C,1.25,-0.25,0.00656082462135,97852
C,1.25,-0.1,0.0422072504131,97853
C,1.25,-0.25,0.00656082462135,97854
C,1.25,-0.25,0.00656082462135,97855
C,1.25,-0.25,0.00656082462135,97856
C,1.25,-0.25,0.00656082462135,97857
C,1.25,-0.1,0.0422072504131,97858
C,1.25,-0.25,0.00656082462135,97859
C,1.25,-0.1,0.0422072504131,97860
C,1.25,-0.25,0.00656082462135,97861
C,1.25,-0.25,0.00656082462135,97862
C,1.25,-0.25,0.00656082462135,97863
C,1.25,-0.25,0.00656082462135,97864
C,1.25,-0.25,0.00656082462135,97865
C,1.25,-0.25,0.00656082462135,97866
C,1.25,-0.25,0.00656082462135,97867
C,1.25,-0.25,0.00656082462135,97868
C,1.25,-0.1,0.0422072504131,97869
C,1.25,-0.25,0.00656082462135,97870
C,1.25,-0.1,0.0422072504131,97871
C,1.25,-0.1,0.0422072504131,97872
C,1.25,-0.25,0.00656082462135,97873
C,1.25,-0.25,0.00656082462135,97874
C,1.25,-0.25,0.00656082462135,97875
C,1.25,-0.1,0.0422072504131,97876
C,1.25,-0.25,0.00656082462135,97877
C,1.25,-0.25,0.00656082462135,97878
C,1.25,-0.25,0.00656082462135,97879
C,1.25,-0.1,0.0422072504131,97880
C,1.25,-0.25,0.00656082462135,97881
C,1.25,-0.1,0.0422072504131,97882
C,1.25,-0.25,0.00656082462135,97883
C,1.25,-0.25,0.00656082462135,97884
C,1.25,-0.25,0.00656082462135,97885
C,1.25,-0.1,0.0422072504131,97886
C,1.25,-0.1,0.0422072504131,97887
C,1.25,-0.1,0.0422072504131,97888
C,1.25,-0.1,0.0422072504131,97889
C,1.25,-0.1,0.0422072504131,97890
C,1.25,-0.1,0.0422072504131,97891
C,1.25,-0.25,0.00656082462135,97892
C,1.25,-0.1,0.0422072504131,97893
B,1.15,0.0,0.0422072504131,97894
B,1.15,0.1,0.18932421675,97895
B,1.15,0.1,0.18932421675,97896
B,1.15,-0.15,0.0209871613723,97897
B,1.15,-0.15,0.0209871613723,97898
B,1.15,-0.15,0.0209871613723,97899
B,1.15,-0.15,0.0209871613723,97900
B,1.15,0.1,0.18932421675,97901
B,1.15,0.1,0.18932421675,97902
B,1.15,-0.15,0.0209871613723,97903
B,1.15,-0.15,0.0209871613723,97904
B,1.15,-0.15,0.0209871613723,97905
C,1.25,0.0,0.18932421675,97906
C,1.25,-0.25,0.00656082462135,97907
C,1.25,-0.1,0.0422072504131,97908
C,1.25,-0.1,0.0422072504131,97909
C,1.25,-0.25,0.00656082462135,97910
C,1.25,-0.25,0.00656082462135,97911
C,1.25,-0.1,0.0422072504131,97912
C,1.25,-0.1,0.0422072504131,97913
C,1.25,-0.1,0.0422072504131,97914
C,1.25,-0.25,0.00656082462135,97915
C,1.25,-0.1,0.0422072504131,97916
C,1.25,-0.25,0.00656082462135,97917
C,1.25,-0.1,0.0422072504131,97918
C,1.25,-0.1,0.0422072504131,97919
C,1.25,-0.1,0.0422072504131,97920
C,1.25,-0.1,0.0422072504131,97921
C,1.25,-0.1,0.0422072504131,97922
C,1.25,-0.1,0.0422072504131,97923
C,1.25,-0.25,0.00656082462135,97924
C,1.25,-0.1,0.0422072504131,97925
C,1.25,-0.1,0.0422072504131,97926
C,1.25,-0.1,0.0422072504131,97927
C,1.25,-0.1,0.0422072504131,97928
C,1.25,-0.1,0.0422072504131,97929
C,1.25,-0.1,0.0422072504131,97930
C,1.25,-0.25,0.00656082462135,97931
C,1.25,-0.1,0.0422072504131,97932
C,1.25,-0.1,0.0422072504131,97933
C,1.25,-0.25,0.00656082462135,97934
C,1.25,-0.1,0.0422072504131,97935
C,1.25,-0.25,0.00656082462135,97936
B,1.15,0.0,0.0422072504131,97937
B,1.15,-0.15,0.0209871613723,97938
B,1.15,-0.15,0.0209871613723,97939
B,1.15,-0.15,0.0209871613723,97940
B,1.15,0.1,0.18932421675,97941
B,1.15,-0.15,0.0209871613723,97942
B,1.15,-0.15,0.0209871613723,97943
B,1.15,0.1,0.18932421675,97944
B,1.15,0.1,0.18932421675,97945
B,1.15,0.1,0.18932421675,97946
B,1.15,-0.15,0.0209871613723,97947
B,1.15,-0.15,0.0209871613723,97948
B,1.15,0.1,0.18932421675,97949
B,1.15,0.1,0.18932421675,97950
B,1.15,0.1,0.18932421675,97951
B,1.15,0.1,0.18932421675,97952
C,1.25,0.0,0.18932421675,97953
C,1.25,-0.1,0.0422072504131,97954
C,1.25,-0.1,0.0422072504131,97955
C,1.25,-0.25,0.00656082462135,97956
C,1.25,-0.1,0.0422072504131,97957
C,1.25,-0.1,0.0422072504131,97958
C,1.25,-0.1,0.0422072504131,97959
C,1.25,-0.25,0.00656082462135,97960
C,1.25,-0.1,0.0422072504131,97961
C,1.25,-0.1,0.0422072504131,97962
C,1.25,-0.25,0.00656082462135,97963
C,1.25,-0.25,0.00656082462135,97964
C,1.25,-0.1,0.0422072504131,97965
C,1.25,-0.25,0.00656082462135,97966
C,1.25,-0.25,0.00656082462135,97967
C,1.25,-0.25,0.00656082462135,97968
C,1.25,-0.25,0.00656082462135,97969
C,1.25,-0.1,0.0422072504131,97970
C,1.25,-0.25,0.00656082462135,97971
C,1.25,-0.25,0.00656082462135,97972
C,1.25,-0.25,0.00656082462135,97973
C,1.25,-0.1,0.0422072504131,97974
C,1.25,-0.1,0.0422072504131,97975
C,1.25,-0.25,0.00656082462135,97976
C,1.25,-0.25,0.00656082462135,97977
C,1.25,-0.1,0.0422072504131,97978
C,1.25,-0.1,0.0422072504131,97979
C,1.25,-0.25,0.00656082462135,97980
C,1.25,-0.1,0.0422072504131,97981
C,1.25,-0.25,0.00656082462135,97982
C,1.25,-0.25,0.00656082462135,97983
C,1.25,-0.25,0.00656082462135,97984
C,1.25,-0.25,0.00656082462135,97985
C,1.25,-0.25,0.00656082462135,97986
C,1.25,-0.1,0.0422072504131,97987
C,1.25,-0.25,0.00656082462135,97988
C,1.25,-0.1,0.0422072504131,97989
C,1.25,-0.1,0.0422072504131,97990
C,1.25,-0.1,0.0422072504131,97991
C,1.25,-0.25,0.00656082462135,97992
C,1.25,-0.25,0.00656082462135,97993
C,1.25,-0.25,0.00656082462135,97994
B,1.15,0.0,0.0422072504131,97995
B,1.15,-0.15,0.0209871613723,97996
C,1.25,0.0,0.18932421675,97997
C,1.25,-0.25,0.00656082462135,97998
C,1.25,-0.1,0.0422072504131,97999
C,1.25,-0.1,0.0422072504131,98000
C,1.25,-0.25,0.00656082462135,98001
C,1.25,-0.25,0.00656082462135,98002
C,1.25,-0.25,0.00656082462135,98003
C,1.25,-0.1,0.0422072504131,98004
C,1.25,-0.25,0.00656082462135,98005
C,1.25,-0.1,0.0422072504131,98006
C,1.25,-0.25,0.00656082462135,98007
C,1.25,-0.25,0.00656082462135,98008
C,1.25,-0.1,0.0422072504131,98009
C,1.25,-0.1,0.0422072504131,98010
C,1.25,-0.1,0.0422072504131,98011
C,1.25,-0.1,0.0422072504131,98012
C,1.25,-0.1,0.0422072504131,98013
C,1.25,-0.25,0.00656082462135,98014
C,1.25,-0.25,0.00656082462135,98015
C,1.25,-0.1,0.0422072504131,98016
C,1.25,-0.25,0.00656082462135,98017
C,1.25,-0.25,0.00656082462135,98018
C,1.25,-0.1,0.0422072504131,98019
C,1.25,-0.1,0.0422072504131,98020
C,1.25,-0.25,0.00656082462135,98021
C,1.25,-0.25,0.00656082462135,98022
C,1.25,-0.25,0.00656082462135,98023
C,1.25,-0.1,0.0422072504131,98024
C,1.25,-0.25,0.00656082462135,98025
C,1.25,-0.1,0.0422072504131,98026
C,1.25,-0.25,0.00656082462135,98027
C,1.25,-0.1,0.0422072504131,98028
C,1.25,-0.1,0.0422072504131,98029
C,1.25,-0.1,0.0422072504131,98030
C,1.25,-0.1,0.0422072504131,98031
C,1.25,-0.1,0.0422072504131,98032
C,1.25,-0.1,0.0422072504131,98033
C,1.25,-0.1,0.0422072504131,98034
C,1.25,-0.1,0.0422072504131,98035
C,1.25,-0.25,0.00656082462135,98036
C,1.25,-0.1,0.0422072504131,98037
C,1.25,-0.25,0.00656082462135,98038
C,1.25,-0.1,0.0422072504131,98039
C,1.25,-0.1,0.0422072504131,98040
C,1.25,-0.1,0.0422072504131,98041
C,1.25,-0.1,0.0422072504131,98042
C,1.25,-0.1,0.0422072504131,98043
C,1.25,-0.25,0.00656082462135,98044
C,1.25,-0.25,0.00656082462135,98045
C,1.25,-0.1,0.0422072504131,98046
A,1,0,0.00656082462135,98047
A,1,0.25,0.364198927758,98048
A,1,0.25,0.364198927758,98049
C,1.25,0.0,0.364198927758,98050
C,1.25,-0.1,0.0422072504131,98051
C,1.25,-0.25,0.00656082462135,98052
C,1.25,-0.1,0.0422072504131,98053
C,1.25,-0.1,0.0422072504131,98054
C,1.25,-0.25,0.00656082462135,98055
C,1.25,-0.25,0.00656082462135,98056
C,1.25,-0.1,0.0422072504131,98057
C,1.25,-0.1,0.0422072504131,98058
C,1.25,-0.25,0.00656082462135,98059
C,1.25,-0.1,0.0422072504131,98060
C,1.25,-0.1,0.0422072504131,98061
C,1.25,-0.1,0.0422072504131,98062
C,1.25,-0.1,0.0422072504131,98063
C,1.25,-0.25,0.00656082462135,98064
C,1.25,-0.25,0.00656082462135,98065
C,1.25,-0.1,0.0422072504131,98066
C,1.25,-0.25,0.00656082462135,98067
C,1.25,-0.1,0.0422072504131,98068
C,1.25,-0.1,0.0422072504131,98069
C,1.25,-0.25,0.00656082462135,98070
C,1.25,-0.1,0.0422072504131,98071
C,1.25,-0.1,0.0422072504131,98072
C,1.25,-0.25,0.00656082462135,98073
C,1.25,-0.1,0.0422072504131,98074
C,1.25,-0.1,0.0422072504131,98075
C,1.25,-0.25,0.00656082462135,98076
C,1.25,-0.1,0.0422072504131,98077
C,1.25,-0.1,0.0422072504131,98078
C,1.25,-0.1,0.0422072504131,98079
C,1.25,-0.25,0.00656082462135,98080
C,1.25,-0.1,0.0422072504131,98081
C,1.25,-0.25,0.00656082462135,98082
C,1.25,-0.25,0.00656082462135,98083
C,1.25,-0.1,0.0422072504131,98084
C,1.25,-0.25,0.00656082462135,98085
C,1.25,-0.25,0.00656082462135,98086
C,1.25,-0.25,0.00656082462135,98087
C,1.25,-0.25,0.00656082462135,98088
C,1.25,-0.1,0.0422072504131,98089
C,1.25,-0.25,0.00656082462135,98090
C,1.25,-0.1,0.0422072504131,98091
C,1.25,-0.1,0.0422072504131,98092
C,1.25,-0.1,0.0422072504131,98093
C,1.25,-0.1,0.0422072504131,98094
C,1.25,-0.1,0.0422072504131,98095
C,1.25,-0.1,0.0422072504131,98096
C,1.25,-0.1,0.0422072504131,98097
C,1.25,-0.25,0.00656082462135,98098
C,1.25,-0.25,0.00656082462135,98099
C,1.25,-0.1,0.0422072504131,98100
C,1.25,-0.1,0.0422072504131,98101
C,1.25,-0.25,0.00656082462135,98102
C,1.25,-0.1,0.0422072504131,98103
C,1.25,-0.25,0.00656082462135,98104
C,1.25,-0.25,0.00656082462135,98105
C,1.25,-0.25,0.00656082462135,98106
C,1.25,-0.25,0.00656082462135,98107
C,1.25,-0.25,0.00656082462135,98108
C,1.25,-0.25,0.00656082462135,98109
C,1.25,-0.25,0.00656082462135,98110
C,1.25,-0.1,0.0422072504131,98111
C,1.25,-0.25,0.00656082462135,98112
C,1.25,-0.1,0.0422072504131,98113
C,1.25,-0.1,0.0422072504131,98114
C,1.25,-0.25,0.00656082462135,98115
C,1.25,-0.25,0.00656082462135,98116
C,1.25,-0.25,0.00656082462135,98117
C,1.25,-0.1,0.0422072504131,98118
C,1.25,-0.1,0.0422072504131,98119
C,1.25,-0.25,0.00656082462135,98120
C,1.25,-0.25,0.00656082462135,98121
C,1.25,-0.1,0.0422072504131,98122
C,1.25,-0.1,0.0422072504131,98123
C,1.25,-0.1,0.0422072504131,98124
C,1.25,-0.1,0.0422072504131,98125
C,1.25,-0.1,0.0422072504131,98126
C,1.25,-0.1,0.0422072504131,98127
C,1.25,-0.1,0.0422072504131,98128
C,1.25,-0.1,0.0422072504131,98129
C,1.25,-0.25,0.00656082462135,98130
C,1.25,-0.1,0.0422072504131,98131
C,1.25,-0.1,0.0422072504131,98132
B,1.15,0.0,0.0422072504131,98133
B,1.15,-0.15,0.0209871613723,98134
C,1.25,0.0,0.18932421675,98135
C,1.25,-0.25,0.00656082462135,98136
C,1.25,-0.25,0.00656082462135,98137
C,1.25,-0.25,0.00656082462135,98138
C,1.25,-0.1,0.0422072504131,98139
C,1.25,-0.25,0.00656082462135,98140
C,1.25,-0.25,0.00656082462135,98141
C,1.25,-0.1,0.0422072504131,98142
B,1.15,0.0,0.0422072504131,98143
B,1.15,0.1,0.18932421675,98144
B,1.15,-0.15,0.0209871613723,98145
B,1.15,-0.15,0.0209871613723,98146
B,1.15,-0.15,0.0209871613723,98147
B,1.15,-0.15,0.0209871613723,98148
B,1.15,-0.15,0.0209871613723,98149
B,1.15,-0.15,0.0209871613723,98150
B,1.15,0.1,0.18932421675,98151
B,1.15,-0.15,0.0209871613723,98152
B,1.15,0.1,0.18932421675,98153
B,1.15,0.1,0.18932421675,98154
B,1.15,-0.15,0.0209871613723,98155
B,1.15,0.1,0.18932421675,98156
B,1.15,0.1,0.18932421675,98157
B,1.15,-0.15,0.0209871613723,98158
B,1.15,-0.15,0.0209871613723,98159
B,1.15,0.1,0.18932421675,98160
B,1.15,-0.15,0.0209871613723,98161
B,1.15,0.1,0.18932421675,98162
B,1.15,-0.15,0.0209871613723,98163
B,1.15,-0.15,0.0209871613723,98164
B,1.15,0.1,0.18932421675,98165
B,1.15,-0.15,0.0209871613723,98166
B,1.15,-0.15,0.0209871613723,98167
B,1.15,-0.15,0.0209871613723,98168
B,1.15,0.1,0.18932421675,98169
B,1.15,0.1,0.18932421675,98170
B,1.15,0.1,0.18932421675,98171
B,1.15,-0.15,0.0209871613723,98172
B,1.15,0.1,0.18932421675,98173
B,1.15,-0.15,0.0209871613723,98174
B,1.15,-0.15,0.0209871613723,98175
B,1.15,-0.15,0.0209871613723,98176
B,1.15,-0.15,0.0209871613723,98177
B,1.15,-0.15,0.0209871613723,98178
B,1.15,-0.15,0.0209871613723,98179
B,1.15,-0.15,0.0209871613723,98180
B,1.15,-0.15,0.0209871613723,98181
B,1.15,-0.15,0.0209871613723,98182
B,1.15,-0.15,0.0209871613723,98183
B,1.15,0.1,0.18932421675,98184
B,1.15,-0.15,0.0209871613723,98185
B,1.15,0.1,0.18932421675,98186
B,1.15,-0.15,0.0209871613723,98187
B,1.15,0.1,0.18932421675,98188
B,1.15,-0.15,0.0209871613723,98189
B,1.15,-0.15,0.0209871613723,98190
B,1.15,-0.15,0.0209871613723,98191
C,1.25,0.0,0.18932421675,98192
C,1.25,-0.1,0.0422072504131,98193
C,1.25,-0.1,0.0422072504131,98194
C,1.25,-0.25,0.00656082462135,98195
C,1.25,-0.1,0.0422072504131,98196
C,1.25,-0.25,0.00656082462135,98197
C,1.25,-0.25,0.00656082462135,98198
C,1.25,-0.25,0.00656082462135,98199
C,1.25,-0.25,0.00656082462135,98200
C,1.25,-0.25,0.00656082462135,98201
B,1.15,0.0,0.0422072504131,98202
B,1.15,0.1,0.18932421675,98203
B,1.15,0.1,0.18932421675,98204
B,1.15,-0.15,0.0209871613723,98205
B,1.15,-0.15,0.0209871613723,98206
B,1.15,0.1,0.18932421675,98207
B,1.15,0.1,0.18932421675,98208
B,1.15,0.1,0.18932421675,98209
B,1.15,0.1,0.18932421675,98210
B,1.15,0.1,0.18932421675,98211
B,1.15,0.1,0.18932421675,98212
B,1.15,-0.15,0.0209871613723,98213
B,1.15,-0.15,0.0209871613723,98214
B,1.15,-0.15,0.0209871613723,98215
B,1.15,-0.15,0.0209871613723,98216
B,1.15,0.1,0.18932421675,98217
B,1.15,0.1,0.18932421675,98218
B,1.15,0.1,0.18932421675,98219
B,1.15,0.1,0.18932421675,98220
B,1.15,-0.15,0.0209871613723,98221
B,1.15,-0.15,0.0209871613723,98222
B,1.15,-0.15,0.0209871613723,98223
B,1.15,0.1,0.18932421675,98224
B,1.15,-0.15,0.0209871613723,98225
B,1.15,-0.15,0.0209871613723,98226
C,1.25,0.0,0.18932421675,98227
C,1.25,-0.25,0.00656082462135,98228
C,1.25,-0.1,0.0422072504131,98229
C,1.25,-0.25,0.00656082462135,98230
C,1.25,-0.25,0.00656082462135,98231
C,1.25,-0.25,0.00656082462135,98232
C,1.25,-0.1,0.0422072504131,98233
C,1.25,-0.1,0.0422072504131,98234
C,1.25,-0.1,0.0422072504131,98235
C,1.25,-0.25,0.00656082462135,98236
C,1.25,-0.1,0.0422072504131,98237
C,1.25,-0.1,0.0422072504131,98238
C,1.25,-0.1,0.0422072504131,98239
C,1.25,-0.25,0.00656082462135,98240
C,1.25,-0.25,0.00656082462135,98241
C,1.25,-0.1,0.0422072504131,98242
C,1.25,-0.25,0.00656082462135,98243
C,1.25,-0.25,0.00656082462135,98244
C,1.25,-0.1,0.0422072504131,98245
C,1.25,-0.1,0.0422072504131,98246
C,1.25,-0.25,0.00656082462135,98247
C,1.25,-0.1,0.0422072504131,98248
C,1.25,-0.25,0.00656082462135,98249
C,1.25,-0.25,0.00656082462135,98250
C,1.25,-0.25,0.00656082462135,98251
C,1.25,-0.25,0.00656082462135,98252
C,1.25,-0.25,0.00656082462135,98253
C,1.25,-0.1,0.0422072504131,98254
C,1.25,-0.25,0.00656082462135,98255
C,1.25,-0.25,0.00656082462135,98256
C,1.25,-0.1,0.0422072504131,98257
C,1.25,-0.1,0.0422072504131,98258
C,1.25,-0.1,0.0422072504131,98259
C,1.25,-0.25,0.00656082462135,98260
C,1.25,-0.25,0.00656082462135,98261
C,1.25,-0.25,0.00656082462135,98262
C,1.25,-0.25,0.00656082462135,98263
C,1.25,-0.1,0.0422072504131,98264
C,1.25,-0.1,0.0422072504131,98265
C,1.25,-0.25,0.00656082462135,98266
C,1.25,-0.1,0.0422072504131,98267
